3.39063    -0.04329     1.75670
3.40812    -0.04211     1.68500
3.39618    -0.04079     1.84340
3.40399    -0.04064     2.23840
3.40443    -0.04052     1.01420
3.40100    -0.04034     1.04430
3.41438    -0.03964     1.37250
3.40126    -0.03958     1.83450
3.40885    -0.03854     2.41100
3.39461    -0.03701     1.32550
3.41316    -0.03622     0.73210
3.40658    -0.03614     1.85110
3.39697    -0.03580     2.31560
3.40361    -0.03577     2.01940
3.41124    -0.03571     1.56200
3.41230    -0.03404     2.04010
3.40949    -0.03390     2.45440
3.40076    -0.02505     1.27290
3.39513    -0.02443     1.67240
3.40365    -0.02301     0.66160
3.42085    -0.04652     1.30390
3.40207    -0.04635     1.86070
3.40731    -0.04376     2.03000
3.39769    -0.04350     1.93650
3.40974    -0.04251     0.92570
3.40538    -0.04167     1.88780
3.41104    -0.04142     2.10020
3.41196    -0.04118     1.13240
3.39656    -0.04090     1.33620
3.40061    -0.03973     0.61760
3.42162    -0.03962     2.05660
3.41389    -0.03939     0.65840
3.41084    -0.03905     2.10140
3.41370    -0.03816     1.80030
3.41418    -0.03592     2.25810
3.40344    -0.03560     0.62030
3.39732    -0.03537     2.07060
3.40874    -0.03024     1.36420
3.39548    -0.02921     1.61990
3.41542    -0.02825     0.50930
3.41504    -0.02800     1.17340
3.41902    -0.04754     2.59750
3.42599    -0.04742     0.30670
3.43011    -0.04723     1.88070
3.42871    -0.04603     1.18110
3.43277    -0.04561     1.74720
3.41790    -0.04390     2.02860
3.43692    -0.04370     1.86120
3.42029    -0.04343     1.68350
3.41928    -0.04269     0.67230
3.41633    -0.04148     2.48630
3.43100    -0.04080     0.92790
3.41613    -0.04066     2.02170
3.41680    -0.04042     2.16360
3.43230    -0.03872     0.87020
3.44049    -0.03855     2.67200
3.43151    -0.03851     1.53100
3.41574    -0.03812     0.57410
3.43448    -0.03808     2.57920
3.42938    -0.03661     1.75760
3.42327    -0.03655     1.03590
3.42484    -0.03638     0.87420
3.43412    -0.03634     2.12100
3.42638    -0.03494     1.74220
3.41849    -0.03489     1.72420
3.43989    -0.03333     1.92100
3.43602    -0.03164     2.48910
3.43002    -0.02729     1.06430
3.44611    -0.03767     1.83880
3.44414    -0.03994     1.38580
3.43447    -0.03724     2.66450
3.43599    -0.03681     1.35980
3.43886    -0.03163     0.86930
3.44360    -0.02991     0.96300
3.45977    -0.04677     0.92500
3.45526    -0.04552     0.42170
3.44962    -0.04519     0.39410
3.45909    -0.04472     2.10300
3.46124    -0.04309     0.70360
3.45146    -0.04206     0.77990
3.45528    -0.04194     2.28660
3.46104    -0.04139     0.93700
3.45883    -0.04100     1.67560
3.45804    -0.04046     0.94720
3.45391    -0.04000     3.27470
3.45048    -0.03973     2.47920
3.46112    -0.03866     2.46000
3.45580    -0.03862     1.05450
3.44784    -0.03846     1.62460
3.45744    -0.03590     1.12840
3.46752    -0.03562     1.86290
3.45493    -0.03540     1.57330
3.46613    -0.03512     1.86230
3.45386    -0.03282     0.79190
3.48621    -0.04657     1.89790
3.48904    -0.04594     0.48570
3.46899    -0.04551     1.42590
3.47185    -0.04539     1.87470
3.47315    -0.04536     1.45740
3.46136    -0.04509     1.11120
3.46841    -0.04427     1.43040
3.46571    -0.04349     2.02460
3.48862    -0.04296     1.12990
3.46851    -0.04279     1.90860
3.47845    -0.04178     1.95360
3.49131    -0.04167     1.39620
3.48781    -0.04126     0.79030
3.47964    -0.04123     2.18860
3.45943    -0.03939     0.87030
3.46736    -0.03766     1.11440
3.46332    -0.03755     1.20610
3.46326    -0.03582     1.75280
3.46202    -0.03564     1.26890
3.47084    -0.03506     0.55270
3.46891    -0.03470     1.67000
3.47148    -0.03468     1.55390
3.47540    -0.03422     1.71030
3.48543    -0.03412     0.75240
3.46804    -0.03364     1.12390
3.47050    -0.03359     2.06060
3.46918    -0.03329     1.46280
3.47295    -0.03298     1.32780
3.50522    -0.04571     1.77050
3.48435    -0.04438     2.13170
3.48131    -0.04434     1.44180
3.50736    -0.04422     0.88030
3.47974    -0.04416     0.98960
3.48903    -0.03994     0.95220
3.50637    -0.03978     0.77620
3.49756    -0.03902     1.16150
3.50646    -0.03884     0.82730
3.49520    -0.03876     0.99260
3.48949    -0.03855     1.18190
3.49757    -0.03826     0.65800
3.50325    -0.03791     0.42890
3.48824    -0.03692     2.12960
3.48143    -0.03622     2.43130
3.48623    -0.03554     1.66330
3.49302    -0.03554     1.70470
3.48694    -0.03551     1.28590
3.49186    -0.03441     0.85750
3.49960    -0.02733     0.99790
3.49616    -0.02560     2.37590
3.51542    -0.04662     2.15460
3.53208    -0.04565     2.01860
3.51430    -0.04551     0.99360
3.52838    -0.04501     2.12650
3.51399    -0.04446     1.89340
3.53106    -0.04415     1.53870
3.50814    -0.04331     2.13860
3.51771    -0.04252     0.86590
3.51585    -0.04244     0.57950
3.52325    -0.04201     1.86700
3.51137    -0.04176     1.03990
3.52752    -0.04104     1.20170
3.51234    -0.04076     0.71000
3.50041    -0.04028     2.29160
3.51844    -0.04028     2.27270
3.52632    -0.03903     2.30150
3.52083    -0.03857     0.59330
3.51474    -0.03802     2.44040
3.50484    -0.03706     0.82340
3.50982    -0.03655     0.83290
3.50326    -0.03614     0.57290
3.52650    -0.03576     0.55710
3.51860    -0.03481     1.59010
3.50036    -0.03399     2.41780
3.51455    -0.03159     1.29100
3.52824    -0.03065     2.19400
3.50772    -0.02728     1.41800
3.53305    -0.04230     1.04970
3.51891    -0.04621     2.53470
3.51391    -0.04561     1.71790
3.51429    -0.03960     2.36040
3.51423    -0.03924     2.34460
3.52482    -0.03904     1.23210
3.51872    -0.03738     1.48460
3.51918    -0.03652     0.92950
3.52305    -0.03391     2.05920
3.52054    -0.03232     1.20320
3.52823    -0.03222     2.02690
3.51677    -0.02966     2.36050
3.52696    -0.02865     2.12910
3.52761    -0.02757     0.56140
3.53864    -0.04513     1.22720
3.53754    -0.04471     2.32500
3.54056    -0.04266     0.90920
3.53982    -0.04232     1.77080
3.53614    -0.04225     2.43880
3.53610    -0.03968     2.17790
3.54354    -0.03906     0.51390
3.54233    -0.03895     2.31560
3.53904    -0.03880     2.04140
3.54157    -0.03557     1.34720
3.53450    -0.03488     1.34340
3.52836    -0.04414     1.23340
3.52553    -0.04267     1.27280
3.53012    -0.04077     0.49520
3.52853    -0.04034     2.41670
3.53288    -0.03956     1.64220
3.52990    -0.03917     2.28610
3.52639    -0.03424     2.03290
3.53027    -0.03217     2.04090
3.52665    -0.03071     2.65650
3.53264    -0.02784     0.84870
3.53252    -0.02550     2.46820
3.54117    -0.04514     1.70050
3.54061    -0.04313     1.76730
3.54950    -0.04195     1.34260
3.53774    -0.04147     0.83660
3.54218    -0.04041     1.58320
3.53747    -0.03892     0.58260
3.54652    -0.03868     1.41460
3.54876    -0.03820     0.45130
3.53780    -0.03741     1.96330
3.55555    -0.03738     1.52870
3.54021    -0.03700     2.11120
3.55669    -0.03690     2.66790
3.54318    -0.03689     0.41740
3.53548    -0.03676     1.86770
3.55278    -0.03564     1.65210
3.53646    -0.03476     1.24080
3.54367    -0.03416     1.84780
3.53538    -0.03405     2.39060
3.53347    -0.03229     0.36850
3.57224    -0.04652     0.94290
3.54534    -0.04595     1.20990
3.55937    -0.04585     0.57790
3.56703    -0.04572     1.87420
3.55431    -0.04545     1.24540
3.56208    -0.04544     1.99710
3.56440    -0.04519     1.33220
3.57178    -0.04444     1.18040
3.57297    -0.04424     0.32220
3.55468    -0.04417     1.94590
3.55942    -0.04214     0.97380
3.56875    -0.04193     2.03330
3.55896    -0.04164     1.29890
3.56231    -0.04138     2.39740
3.56982    -0.04001     0.62450
3.56919    -0.03897     1.95240
3.55281    -0.03741     1.53240
3.56794    -0.03551     1.10080
3.56041    -0.03435     1.44200
3.55156    -0.03399     2.07320
3.57267    -0.03384     1.49020
3.56742    -0.03368     0.44520
3.56679    -0.03299     2.56070
3.55186    -0.03171     2.22900
3.56836    -0.03097     1.03630
3.56187    -0.02342     0.69290
3.57990    -0.04677     1.32700
3.58289    -0.04668     1.33590
3.59524    -0.04548     0.21280
3.58718    -0.04408     1.39430
3.57922    -0.04400     1.05980
3.57371    -0.04314     1.67160
3.59777    -0.04291     2.12970
3.59672    -0.04291     1.84410
3.59034    -0.04233     0.92560
3.58376    -0.04099     0.74400
3.57643    -0.04066     1.19770
3.59276    -0.04041     2.77470
3.58937    -0.03978     0.52820
3.57612    -0.03948     0.42110
3.59331    -0.03944     1.91620
3.58428    -0.03939     2.07610
3.58928    -0.03806     1.08710
3.59582    -0.03712     0.39180
3.58956    -0.03664     2.15420
3.57880    -0.03651     2.17390
3.58458    -0.03612     1.54330
3.59074    -0.03603     0.71730
3.60137    -0.03573     2.48060
3.58533    -0.03459     2.34390
3.59151    -0.03330     1.24980
3.59393    -0.03257     1.72700
3.58537    -0.02972     1.36780
3.58841    -0.02707     0.93600
3.58667    -0.02452     0.49360
3.58051    -0.02411     1.93370
3.58574    -0.02309     2.33460
3.61105    -0.04100     0.87750
3.61180    -0.04540     2.58820
3.60951    -0.04422     0.67190
3.60576    -0.04354     2.41360
3.61443    -0.04296     1.47890
3.59815    -0.04294     0.51260
3.60879    -0.04143     1.82240
3.60740    -0.04094     0.39700
3.60396    -0.04091     0.79420
3.60328    -0.03991     1.69370
3.61745    -0.03987     1.47130
3.61425    -0.03940     1.08050
3.61267    -0.03896     1.80400
3.60955    -0.03829     1.47120
3.61083    -0.03781     1.13000
3.61621    -0.03687     2.19810
3.61873    -0.03672     0.85020
3.61800    -0.03640     1.52250
3.61629    -0.03559     1.25390
3.61744    -0.03472     0.50690
3.60883    -0.03455     1.38280
3.61661    -0.03454     0.98060
3.61318    -0.03320     0.77780
3.61905    -0.03034     1.79850
3.60729    -0.02988     1.58630
3.60382    -0.02882     0.80800
3.60485    -0.02748     0.44130
3.61934    -0.02660     0.57890
3.62138    -0.04240     0.85610
3.62472    -0.03997     2.49460
3.62173    -0.03934     1.26160
3.62737    -0.03814     2.07630
3.62725    -0.03527     0.91280
3.62015    -0.03430     1.55650
3.62435    -0.03340     1.67220
3.62067    -0.03213     1.37050
3.62555    -0.03027     2.31670
3.64400    -0.04687     0.95080
3.64128    -0.04651     0.11760
3.63990    -0.04590     1.11320
3.62373    -0.04525     2.40830
3.65212    -0.04472     1.22810
3.63361    -0.04450     1.64010
3.62258    -0.04438     0.40670
3.64028    -0.04398     2.37840
3.64399    -0.04354     2.14880
3.63835    -0.04255     1.67620
3.63987    -0.04199     0.68580
3.64920    -0.04194     0.70040
3.64940    -0.04167     1.50460
3.63828    -0.04097     2.26710
3.63322    -0.04023     2.58080
3.63536    -0.03971     1.58930
3.64833    -0.03964     2.46290
3.64964    -0.03922     1.00670
3.62377    -0.03901     1.38430
3.63907    -0.03862     1.44400
3.63666    -0.03832     1.37050
3.63821    -0.03771     1.77840
3.64844    -0.03766     1.55410
3.64494    -0.03602     1.75590
3.65281    -0.03491     1.17620
3.63587    -0.03490     1.27310
3.64501    -0.03439     1.19970
3.67253    -0.04637     0.29370
3.67584    -0.04536     1.80340
3.67842    -0.04470     0.54290
3.67192    -0.04417     0.41390
3.66261    -0.04399     2.20270
3.66178    -0.04305     1.48330
3.67156    -0.04298     0.59440
3.67353    -0.04177     1.70400
3.67489    -0.04117     1.63990
3.66626    -0.04067     0.61030
3.66138    -0.04057     1.73740
3.66501    -0.04050     1.29460
3.67172    -0.04033     1.11340
3.65585    -0.04012     1.56850
3.67204    -0.03897     1.10250
3.67170    -0.03777     2.60960
3.65886    -0.03709     0.93460
3.67412    -0.03703     2.92880
3.65250    -0.03608     0.32170
3.66510    -0.03519     1.48600
3.67834    -0.03403     2.05430
3.67613    -0.03354     2.01780
3.67070    -0.03152     1.87170
3.65644    -0.02973     2.46860
3.68778    -0.04639     0.95210
3.69257    -0.04615     0.83620
3.68567    -0.04608     2.79340
3.69901    -0.04385     1.47480
3.69031    -0.04346     2.11960
3.69212    -0.04262     2.58480
3.68541    -0.04177     1.24390
3.69273    -0.04138     1.80290
3.70316    -0.04023     2.31420
3.69746    -0.03853     0.83500
3.69659    -0.03817     1.14740
3.69016    -0.03753     2.46940
3.69810    -0.03743     1.09970
3.69699    -0.03698     0.70100
3.69109    -0.03653     2.39650
3.69362    -0.03605     1.79190
3.69673    -0.03477     2.20160
3.68325    -0.03439     1.39620
3.69219    -0.03395     1.76960
3.69410    -0.03279     2.82810
3.68660    -0.03263     1.56550
3.69375    -0.03238     0.32900
3.69576    -0.03067     3.00110
3.69799    -0.02520     2.46640
3.70122    -0.02456     2.66200
3.71153    -0.03898     1.16770
3.70870    -0.03094     2.06120
3.70343    -0.04701     0.77980
3.70323    -0.04614     1.20500
3.70491    -0.04532     1.52420
3.69994    -0.04256     1.76610
3.70138    -0.04039     2.54370
3.70369    -0.03946     2.70230
3.71968    -0.04597     1.85550
3.71117    -0.04583     0.72940
3.71679    -0.04567     1.51530
3.71723    -0.04506     1.12440
3.72256    -0.04351     2.15500
3.71478    -0.04335     0.50580
3.71643    -0.04279     2.74640
3.71659    -0.04226     1.58340
3.71993    -0.03927     0.63620
3.72897    -0.03923     0.62650
3.71363    -0.03877     1.27460
3.71553    -0.03772     0.90330
3.71607    -0.03753     1.65070
3.73126    -0.03724     2.14630
3.72203    -0.03613     0.80640
3.71654    -0.03574     1.02970
3.71126    -0.03429     1.50590
3.72790    -0.03280     2.07980
3.73097    -0.04635     1.55380
3.73206    -0.04621     2.93620
3.73608    -0.04620     1.73690
3.75681    -0.04419     1.13700
3.74719    -0.04406     1.04210
3.74149    -0.04395     2.52980
3.73963    -0.04344     1.50420
3.74793    -0.04337     1.78900
3.72590    -0.04331     1.59080
3.72963    -0.04252     1.02460
3.72894    -0.04224     2.65410
3.74462    -0.04194     0.86600
3.73496    -0.04195     0.12570
3.72903    -0.04166     1.40940
3.74795    -0.04087     2.74220
3.72890    -0.04012     1.58290
3.74782    -0.03953     1.37650
3.72796    -0.03897     1.00710
3.74280    -0.03845     1.34570
3.72438    -0.03832     1.57620
3.74493    -0.03721     2.44000
3.74096    -0.03540     1.68690
3.73485    -0.03529     1.49230
3.73426    -0.03478     1.94230
3.74348    -0.03427     1.67440
3.73990    -0.03361     0.91430
3.72864    -0.03297     1.75190
3.73610    -0.03268     1.83390
3.75103    -0.03209     1.15960
3.74367    -0.02545     1.81940
3.76473    -0.04595     1.28500
3.76968    -0.04563     0.79820
3.74869    -0.04541     2.01780
3.77133    -0.04535     2.23300
3.76347    -0.04488     2.38680
3.75818    -0.04483     2.26310
3.75693    -0.04320     1.58000
3.77039    -0.04319     2.40160
3.75823    -0.04229     1.92560
3.74650    -0.04156     0.80610
3.75872    -0.04117     0.84150
3.76233    -0.04082     1.65400
3.74675    -0.04020     1.47940
3.77043    -0.04011     1.77640
3.75873    -0.03976     1.62310
3.75012    -0.03941     0.37020
3.75742    -0.03894     0.66700
3.76364    -0.03891     1.68080
3.74402    -0.03886     0.67660
3.75002    -0.03873     1.38330
3.76332    -0.03840     0.32580
3.76772    -0.03824     0.49710
3.75955    -0.03796     1.71200
3.76695    -0.03791     1.68170
3.75891    -0.03748     1.77190
3.75598    -0.03717     0.75660
3.75950    -0.03651     1.04340
3.76998    -0.03569     0.84590
3.76279    -0.03526     0.81830
3.76549    -0.03510     1.85760
3.77090    -0.03506     0.46830
3.76939    -0.03498     1.41760
3.76750    -0.03478     1.83100
3.76962    -0.03429     0.85870
3.75270    -0.03344     1.98060
3.75780    -0.03340     1.25660
3.75390    -0.03228     2.02940
3.77550    -0.03177     1.93570
3.77345    -0.02870     1.28990
3.79025    -0.04626     2.14460
3.78826    -0.04543     1.38100
3.79337    -0.04435     0.99240
3.78025    -0.04429     1.39860
3.77413    -0.04353     1.97160
3.79234    -0.04349     1.52340
3.77387    -0.04253     1.05300
3.77351    -0.04079     1.88040
3.78255    -0.04075     0.99270
3.78663    -0.04070     0.39480
3.77955    -0.03932     1.74240
3.78233    -0.03885     1.38490
3.77811    -0.03795     1.24810
3.77064    -0.03764     1.95350
3.78493    -0.03755     1.38590
3.78128    -0.03702     1.73350
3.78744    -0.03641     2.52950
3.79281    -0.03641     1.41330
3.77952    -0.03639     1.31200
3.78139    -0.03632     0.66700
3.78618    -0.03590     1.82920
3.78745    -0.03526     0.82900
3.78342    -0.03480     1.74740
3.78202    -0.03375     0.81320
3.78751    -0.03373     1.82140
3.77247    -0.03298     1.61920
3.77423    -0.03248     1.08740
3.78112    -0.03084     1.93860
3.79012    -0.03024     1.11040
3.78962    -0.02849     2.45700
3.78842    -0.02624     2.63150
3.78958    -0.02545     1.70670
3.79696    -0.04228     1.16590
3.79764    -0.04002     1.51040
3.80159    -0.03635     1.67300
3.79499    -0.03566     2.48130
3.79928    -0.03141     1.09180
3.79383    -0.02991     1.82960
3.81250    -0.04650     0.29100
3.79652    -0.04640     1.41500
3.79937    -0.04612     2.18010
3.80241    -0.04568     2.20260
3.79800    -0.04564     1.74110
3.81482    -0.04551     2.24210
3.80451    -0.04492     1.60980
3.80992    -0.04394     1.05940
3.80573    -0.04322     2.54650
3.82120    -0.04275     1.54600
3.81770    -0.04266     1.00940
3.80914    -0.04177     1.82820
3.80183    -0.04144     1.22420
3.80524    -0.04124     1.91170
3.80585    -0.04113     1.66250
